4/10 21:40:00.880  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.14.3,PROJECT_ID,2
4/10 22:26:06.435  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,970434,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,300,193,-1,1,0,0,0,1,nil,nil
4/10 22:26:06.485  SPELL_AURA_APPLIED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,26051,"Frenzy",0x1,BUFF
4/10 22:26:06.486  SPELL_CAST_SUCCESS,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,0000000000000000,nil,0x80000000,0x80000000,26051,"Frenzy",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,970434,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63
4/10 22:26:06.968  SPELL_AURA_APPLIED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,13750,"Adrenaline Rush",0x1,BUFF
4/10 22:26:06.968  SPELL_CAST_SUCCESS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,13750,"Adrenaline Rush",0x1,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79
4/10 22:26:07.018  SPELL_CAST_SUCCESS,Player-5233-012E4171,"Trolldedame-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,19801,"Tranquilizing Shot",0x8,Player-5233-012E4171,0000000000000000,100,100,0,0,0,-1,0,0,0,-8588.15,1680.03,0,1.5299,83
4/10 22:26:07.668  SPELL_MISSED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11337,"Instant Poison VI",0x8,RESIST,nil,0
4/10 22:26:07.668  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,170,193,-1,1,0,0,0,nil,1,nil
4/10 22:26:07.668  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,954766,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,170,193,-1,1,0,0,0,nil,1,nil
4/10 22:26:08.085  SPELL_AURA_REMOVED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,26051,"Frenzy",0x1,BUFF
4/10 22:26:08.085  SPELL_DISPEL,Player-5233-012E4171,"Trolldedame-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,19801,"Tranquilizing Shot",0x8,26051,"Frenzy",1,BUFF
4/10 22:26:08.435  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,929,484,-1,1,0,0,0,1,nil,nil
4/10 22:26:08.435  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,944726,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,929,484,-1,1,0,0,0,1,nil,nil
4/10 22:26:08.852  SPELL_AURA_APPLIED,Player-5233-018F557A,"Older-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,25289,"Battle Shout",0x1,BUFF
4/10 22:26:08.918  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,184,230,-1,1,0,0,0,nil,1,nil
4/10 22:26:08.919  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,936931,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,184,230,-1,1,0,0,0,nil,1,nil
4/10 22:26:10.135  SPELL_CAST_SUCCESS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79
4/10 22:26:10.136  SPELL_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,923625,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,494,516,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.151  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,213,218,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.151  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,923412,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,213,218,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.151  SPELL_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11337,"Instant Poison VI",0x8,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,923279,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,133,133,-1,8,0,0,0,nil,nil,nil
4/10 22:26:10.601  SPELL_AURA_APPLIED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,20007,"Holy Strength",0x2,BUFF
4/10 22:26:10.601  SPELL_HEAL,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,20007,"Holy Strength",0x2,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,108,108,108,0,nil
4/10 22:26:10.601  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,496,517,-1,1,0,0,0,nil,nil,nil
4/10 22:26:10.601  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,913243,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,496,517,-1,1,0,0,0,nil,nil,nil
4/10 22:26:11.385  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,442,226,-1,1,0,0,0,1,nil,nil
4/10 22:26:11.385  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,906397,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,442,226,-1,1,0,0,0,1,nil,nil
4/10 22:26:11.452  SPELL_AURA_APPLIED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,DEBUFF
4/10 22:26:12.302  SPELL_CAST_SUCCESS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79
4/10 22:26:12.302  SPELL_MISSED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,PARRY,nil
4/10 22:26:12.618  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,196,235,-1,1,0,0,0,nil,1,nil
4/10 22:26:12.618  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,889370,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,196,235,-1,1,0,0,0,nil,1,nil
4/10 22:26:12.751  SWING_MISSED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,MISS,nil
4/10 22:26:13.468  SPELL_ABSORBED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,17546,"Nature Protection ",0x8,750,750
4/10 22:26:13.468  SPELL_PERIODIC_MISSED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,ABSORB,nil,750,750
4/10 22:26:13.851  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,210,214,-1,1,0,0,0,nil,nil,nil
4/10 22:26:13.851  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,873004,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,210,214,-1,1,0,0,0,nil,nil,nil
4/10 22:26:13.851  SPELL_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11337,"Instant Poison VI",0x8,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,872931,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,73,146,-1,8,73,0,0,nil,nil,nil
4/10 22:26:14.268  SPELL_CAST_SUCCESS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79
4/10 22:26:14.268  SPELL_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,863906,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,551,576,-1,1,0,0,0,nil,nil,nil
4/10 22:26:14.918  SPELL_EXTRA_ATTACKS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,16459,"Sword Specialization",0x1,1
4/10 22:26:14.918  SPELL_AURA_APPLIED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF
4/10 22:26:14.918  SPELL_EXTRA_ATTACKS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,1
4/10 22:26:14.918  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,406,526,-1,1,0,0,0,nil,1,nil
4/10 22:26:14.918  SWING_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,1048,548,-1,1,0,0,0,1,nil,nil
4/10 22:26:14.918  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,845017,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,406,526,-1,1,0,0,0,nil,1,nil
4/10 22:26:14.918  SWING_DAMAGE_LANDED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,843969,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,1048,548,-1,1,0,0,0,1,nil,nil
4/10 22:26:14.935  SPELL_AURA_REMOVED_DOSE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF,1
4/10 22:26:14.935  SPELL_AURA_REMOVED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,10610,"Windfury Totem",0x8,BUFF
4/10 22:26:15.085  SWING_MISSED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,DODGE,1
4/10 22:26:15.468  SPELL_ABSORBED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,17546,"Nature Protection ",0x8,750,750
4/10 22:26:15.468  SPELL_PERIODIC_MISSED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,ABSORB,nil,750,750
4/10 22:26:16.168  SPELL_CAST_SUCCESS,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79
4/10 22:26:16.168  SPELL_DAMAGE,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,11294,"Sinister Strike",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,818897,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63,1163,528,-1,1,0,0,0,1,nil,nil
4/10 22:26:16.319  SPELL_AURA_APPLIED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26180,"Wyvern Sting",0x8,DEBUFF
4/10 22:26:17.468  SPELL_ABSORBED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,17546,"Nature Protection ",0x8,750,750
4/10 22:26:17.468  SPELL_PERIODIC_MISSED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,ABSORB,nil,750,750
4/10 22:26:19.454  SPELL_ABSORBED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,17546,"Nature Protection ",0x8,418,750
4/10 22:26:19.454  SPELL_AURA_REMOVED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,17546,"Nature Protection ",0x8,BUFF
4/10 22:26:19.454  SPELL_PERIODIC_DAMAGE,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,Player-5233-012E1DD9,0000000000000000,94,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,332,750,-1,8,0,0,418,nil,nil,nil
4/10 22:26:19.454  SPELL_AURA_REMOVED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,26053,"Noxious Poison",0x8,DEBUFF
4/10 22:26:21.969  SPELL_AURA_REMOVED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,13750,"Adrenaline Rush",0x1,BUFF
4/10 22:26:22.669  SPELL_AURA_APPLIED,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,26051,"Frenzy",0x1,BUFF
4/10 22:26:22.669  SPELL_CAST_SUCCESS,Creature-0-5253-531-25631-15509-000034510F,"Princess Huhuran",0x10a48,0x0,0000000000000000,nil,0x80000000,0x80000000,26051,"Frenzy",0x1,Creature-0-5253-531-25631-15509-000034510F,0000000000000000,706600,999300,0,0,0,-1,0,0,0,-8593.87,1722.34,0,0.3719,63
4/10 22:26:22.735  SPELL_HEAL,Player-5233-018830A8,"Pouillon-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,1064,"Chain Heal",0x8,Player-5233-012E1DD9,0000000000000000,100,100,0,0,0,-1,0,0,0,-8594.04,1717.71,0,1.5944,79,713,713,381,0,1
4/10 22:26:22.752  SPELL_AURA_APPLIED,Player-5233-018830A8,"Pouillon-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,16237,"Ancestral Fortitude",0x2,BUFF
4/10 22:26:23.102  SPELL_CAST_SUCCESS,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,25299,"Rejuvenation",0x8,Player-5233-018A3DEF,0000000000000000,100,100,0,0,0,-1,0,0,0,-8613.40,1702.24,0,0.8820,72
4/10 22:26:23.103  SPELL_AURA_APPLIED,Player-5233-018A3DEF,"Snøwï-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,25299,"Rejuvenation",0x8,BUFF
4/10 22:26:23.352  SPELL_AURA_REMOVED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,6774,"Slice and Dice",0x1,BUFF
4/10 22:26:25.586  SPELL_AURA_REMOVED,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,Player-5233-012E1DD9,"Säw-Firemaw",0x514,0x0,20007,"Holy Strength",0x2,BUFF
